Epl.,Aufgaben-block,Aggregat,Kapitel,Einnahme /Ausgabe,Haupt-Gr.,Obergruppe,Gruppe,Titel.endn.,Finanzposition,Finanzstelle AOB,Zweckbestimmung,Funktion,Übertragbar,Leertitel,wgf Ansatz,Wegfall ab Gjahr,Deckungsring,E/A- Verknüpfung,E/A-Vermerk,Titelzuordnung,Aus Zuweisung,Sonderkenn-zeichen,Budget-titel = x,NSM-Titel = x,Zuwendungsanteil,Perskosten-anteil,Hafenanteil,Istergebnis VVVJ,Istergebnis VVJ,Reste VVJ ,"fortgeschr. Ansatz KM VJ (inkl. Nachbewilligung)","Nachbewilligungen KM VJ",Grundbew. GJ,"Ansatz KM GJ",VE GJ,Veränderung KM GJ ./. VJ,Ab-weichung in % ,Grundbew GJ+1,Ansatz KM GJ+1,VE GJ+1,Änd KM GJ+1./.GJ,Ab-weichung in % ,"15/26 LHO Merkmal, AöR",Personalkostenvolumen Zuwendung GJ,Zuwendungs-volumen VJ,Zuwendungs-volumen GJ,freies Merkmal
010,01001,21340,1000,AUS,5,53,534,61,01.0.1000.534.61,10.0.00000,Sachausgaben für PUA und Enquete Kommissionen  ,011,X,X,,,TGR-010-1000-Z61,,,1000/Z61,,1900,,,000,000,000,"325,134.28 ","237,206.39 ",0.00 ,"219,000 ",0 ,"164,000 ","164,000 ",0 ,"-55,000 ",-33.5,"164,000 ","164,000 ",0 ,0 ,0.00,,0,0,0,
010,01001,21340,1000,AUS,5,53,535,56,01.0.1000.535.56,10.0.00000,IuK-Folgekosten  ,011,X,,,,,,,0040/IUK,,0000,,,000,000,000,"138,748.74 ","171,380.55 ",0.00 ,"192,000 ",0 ,"249,000 ","249,000 ",0 ,"57,000 ",22.9,"213,000 ","213,000 ",0 ,"-36,000 ",-14.46,,0,0,0,
010,01001,21330,1000,AUS,5,53,539,99,01.0.1000.539.99,10.0.00000,Vermischte Verwaltungsausgaben  ,011,X,,,,KRS-010,,,0010/KRS,,0000,X,,000,000,000,"42,693.45 ","32,241.34 ",0.00 ,"20,000 ",0 ,"20,000 ","20,000 ",0 ,0 ,0.0,"20,000 ","20,000 ",0 ,0 ,0.00,,0,0,0,
010,01001,21340,1000,AUS,5,54,543,01,01.0.1000.543.01,10.0.00000,Erstattung für Dienstleistungen des Rathaus-Service ,011,X,,,,,,,,,0000,X,,000,000,000,"421,602.45 ","354,497.80 ",0.00 ,"436,000 ",0 ,"436,000 ","436,000 ",0 ,0 ,0.0,"436,000 ","436,000 ",0 ,0 ,0.00,,0,0,0,
010,01001,21340,1000,AUS,6,63,632,01,01.0.1000.632.01,10.0.00000,Kostenbeitrag Hamburgs an den Landtag von Nordrhein-Westfalen für die Zentraldokumentation Parlamentsspiegel,011,,,,,,,,,,0000,,,000,000,000,"3,243.00 ","3,182.00 ",0.00 ,"4,000 ",0 ,"4,000 ","4,000 ",0 ,0 ,0.0,"4,000 ","4,000 ",0 ,0 ,0.00,,0,0,0,
010,01001,21340,1000,AUS,6,67,671,56,01.0.1000.671.56,10.0.00000,Erstattung der Kosten für die Inanspruchnahme der Dienstleistungen von Dataport ,011,X,,,,,,,0040/IUK,,0000,,,000,000,000,"236,404.37 ","228,205.45 ",0.00 ,"264,000 ",0 ,"278,000 ","278,000 ",0 ,"14,000 ",5.0,"278,000 ","278,000 ",0 ,0 ,0.00,,0,0,0,
010,01001,21310,1000,AUS,6,68,684,01,01.0.1000.684.01,10.0.00000,Staatliche Teilfinanzierung der politischen Parteien nach dem Parteiengesetz ,019,,,,,,,,,,1900,,,000,000,000,"379,070.00 ","286,975.02 ",0.00 ,"330,000 ",0 ,"337,000 ","337,000 ",0 ,"7,000 ",2.1,"337,000 ","337,000 ",0 ,0 ,0.00,,0,0,0,
010,01001,21310,1000,AUS,6,68,684,02,01.0.1000.684.02,10.0.00000,Zuschüsse an die Fraktionen der Bürgerschaft  ,011,X,,,,,,,,,1900,,,000,000,000,"4,042,098.70 ","4,462,656.00 ",0.00 ,"4,455,000 ",0 ,"4,682,000 ","4,682,000 ",0 ,"227,000 ",4.8,"4,762,000 ","4,762,000 ",0 ,"80,000 ",1.71,,0,0,0,
010,01001,23100,1000,AUS,7,70,701,02,01.0.1000.701.02,10.0.00000,Kleine Baumaßnahmen (Hochbau)  ,011,X,,,,,,,,,0000,,,000,000,000,"86,382.17 ",0.00 ,0.00 ,"30,000 ",0 ,"140,000 ","140,000 ",0 ,"110,000 ",78.6,"30,000 ","30,000 ",0 ,"-110,000 ",-78.57,,0,0,0,
010,01001,23100,1000,AUS,8,81,812,01,01.0.1000.812.01,10.0.00000,Beschaffung von Geräten und Ausstattungs- gegenständen ,011,X,,,,,,,,,0000,,,000,000,000,"10,453.85 ",0.00 ,0.00 ,"20,000 ",0 ,"20,000 ","20,000 ",0 ,0 ,0.0,"20,000 ","20,000 ",0 ,0 ,0.00,,0,0,0,
010,01001,23100,1000,AUS,8,81,812,56,01.0.1000.812.56,10.0.00000,Beschaffung von IuK-Technik  ,011,X,,,,,,,0040/IUK,,0000,,,000,000,000,"146,455.32 ","68,977.77 ",0.00 ,"137,000 ",0 ,"495,000 ","495,000 ",0 ,"358,000 ",72.3,"408,000 ","408,000 ",0 ,"-87,000 ",-17.58,,0,0,0,
010,01001,21400,1000,AUS,9,97,972,02,01.0.1000.972.02,10.0.00000,"Globale Minderausgabe aus Bewirtschaftung Kapitel 1000, Einzelplan 1.0 ",011,,,,,,,,,,0000,,,000,000,000,0.00 ,0.00 ,0.00 ,0 ,0 ,"-475,000 ","-475,000 ",0 ,"-475,000 ",100.0,"-481,000 ","-481,000 ",0 ,"-6,000 ",1.26,,0,0,0,
010,01001,22000,1000,AUS,9,98,982,01,01.0.1000.982.01,10.0.00000,Zuführung an das Sondervermögen Versorgungsfonds Bürgerschaft ,890,X,,,,,3EA11AUS,A = E,,,0000,,,000,100,000,"196,229.11 ","191,586.16 ",0.00 ,"209,000 ",0 ,"210,000 ","210,000 ",0 ,"1,000 ",0.5,"214,000 ","214,000 ",0 ,"4,000 ",1.90,,"210,000",0,0,
010,01002,21120,1020,AUS,4,41,412,01,01.0.1020.412.01,12.0.00000,Aufwandsentschädigungen für die Mitglieder des Hamburgischen Verfassungsgerichts ,051,,,,,,,,,,2900,,,000,100,000,"36,199.98 ","36,097.72 ",0.00 ,"36,000 ",0 ,"36,000 ","36,000 ",0 ,0 ,0.0,"36,000 ","36,000 ",0 ,0 ,0.00,,"36,000",0,0,
010,01002,21330,1020,AUS,5,51,511,99,01.0.1020.511.99,12.0.00000,"Geschäftsbedarf und Kommunikation sowie Geräte und Ausstattungsgegenstände, sonst Gebrauchsgegenstände",051,X,,,,KRS-010,,,0010/KRS,,0000,X,,000,000,000,"10,507.18 ","12,353.92 ",0.00 ,"2,000 ",0 ,"2,000 ","2,000 ",0 ,0 ,0.0,"2,000 ","2,000 ",0 ,0 ,0.00,,0,0,0,
010,01002,21330,1020,AUS,5,52,526,99,01.0.1020.526.99,12.0.00000,"Sachverständigen-, Gerichts- und andere Kosten  ",051,X,,,,KRS-010,,,0010/KRS,,0000,X,,000,000,000,0.00 ,0.00 ,0.00 ,"1,000 ",0 ,"1,000 ","1,000 ",0 ,0 ,0.0,"1,000 ","1,000 ",0 ,0 ,0.00,,0,0,0,
010,01002,21330,1020,AUS,5,52,527,99,01.0.1020.527.99,12.0.00000,Dienstreisen  ,051,X,,,,KRS-010,,,0010/KRS,,0000,X,,000,000,000,"1,854.78 ","2,544.60 ",0.00 ,"8,000 ",0 ,"8,000 ","8,000 ",0 ,0 ,0.0,"9,000 ","9,000 ",0 ,"1,000 ",12.50,,0,0,0,
010,01002,21340,1020,AUS,5,53,535,56,01.0.1020.535.56,12.0.00000,IuK-Folgekosten  ,051,X,,,,,,,0040/IUK,,0000,,,000,000,000,"2,846.48 ",0.00 ,0.00 ,"2,000 ",0 ,"2,000 ","2,000 ",0 ,0 ,0.0,"2,000 ","2,000 ",0 ,0 ,0.00,,0,0,0,
010,01002,21330,1020,AUS,5,53,539,99,01.0.1020.539.99,12.0.00000,Vermischte Verwaltungsausgaben  ,051,X,,,,KRS-010,,,0010/KRS,,0000,X,,000,000,000,"3,709.52 ","1,567.25 ",0.00 ,"2,000 ",0 ,"2,000 ","2,000 ",0 ,0 ,0.0,"2,000 ","2,000 ",0 ,0 ,0.00,,0,0,0,
010,01003,11200,1030,EIN,1,11,119,95,01.0.1030.119.95,10.0.00000,"Einnahmen aus Mahnkosten, Verspätungszuschlägen und Stundungszinsen ",011,,X,,,,,,,,0000,,,000,000,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
010,01003,11200,1030,EIN,1,11,119,95,01.0.1030.119.95,13.0.00000,"Einnahmen aus Mahnkosten, Verspätungszuschlägen und Stundungszinsen ",011,,X,,,,,,,,0000,,,000,000,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
010,01003,11200,1030,EIN,1,11,119,98,01.0.1030.119.98,13.0.00000,Vermischte Einnahmen  ,011,,X,,,,,,,,0000,,,000,000,000,"-5,075.17 ","-5,171.50 ",0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
010,01003,11200,1030,EIN,2,28,281,01,01.0.1030.281.01,13.0.00000,Erstattung von Personalkosten durch die Kommission zur Überprüfung und Ermittlung des Finanzbedarfs der Rundfunkanstalten,011,,X,X,2013,,,,,,0000,,,000,000,000,"-59,653.00 ","-33,957.40 ",0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
010,01003,21111,1030,AUS,4,42,422,91,01.0.1030.422.91,13.0.00000,"Bezüge der Beamtinnen, Beamten, Richterinnen und Richter ",011,X,,,,KRD-1030,,,0020/KRD,,0000,,,000,100,000,"-4,941.95 ",544.61 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
010,01003,21111,1030,AUS,4,42,422,91,01.0.1030.422.91,97.0.00000,"Bezüge der Beamtinnen, Beamten, Richterinnen und Richter ",011,X,,,,KRD-1030,,,0020/KRD,,0000,,,000,100,000,"6,240,054.72 ","6,086,101.24 ","190,000.00 ","6,546,000 ",0 ,"6,942,000 ","6,942,000 ",0 ,"396,000 ",5.7,"7,056,000 ","7,056,000 ",0 ,"114,000 ",1.64,,"6,942,000",0,0,
010,01003,21111,1030,AUS,4,42,427,91,01.0.1030.427.91,13.0.00000,"Beschäftigungsentgelte, Aufwendungen für nebenamtlich und nebenberuflich Tätige ",011,X,X,,,KRD-1030,,,0020/KRD,,0000,,,000,100,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
010,01003,21111,1030,AUS,4,42,427,91,01.0.1030.427.91,97.0.00000,"Beschäftigungsentgelte, Aufwendungen für nebenamtlich und nebenberuflich Tätige ",011,X,X,,,KRD-1030,,,0020/KRD,,0000,,,000,100,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
010,01003,21111,1030,AUS,4,42,428,91,01.0.1030.428.91,13.0.00000,Entgelte der Arbeitnehmerinnen und Arbeitnehmer  ,011,X,,,,KRD-1030,,,0020/KRD,,0000,,,000,100,000,"-20,940.29 ","-67,303.17 ",0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
010,01003,21111,1030,AUS,4,42,428,91,01.0.1030.428.91,97.0.00000,Entgelte der Arbeitnehmerinnen und Arbeitnehmer  ,011,X,,,,KRD-1030,,,0020/KRD,,0000,,,000,100,000,"1,020,901.03 ","930,891.11 ",0.00 ,"1,021,000 ",0 ,"1,096,000 ","1,096,000 ",0 ,"75,000 ",6.8,"1,111,000 ","1,111,000 ",0 ,"15,000 ",1.37,,"1,096,000",0,0,
010,01003,21111,1030,AUS,4,43,432,91,01.0.1030.432.91,97.0.00000,"Kostenanteil an den Versorgungsbezügen der Beamtinnen, Beamte, Richterinnen und Richter ",018,X,,,,KRD-1030,,,0020/KRD,,0000,,,000,100,000,"1,887,595.92 ","1,824,175.88 ","57,000.00 ","1,964,000 ",0 ,"2,083,000 ","2,083,000 ",0 ,"119,000 ",5.7,"2,117,000 ","2,117,000 ",0 ,"34,000 ",1.63,,"2,083,000",0,0,
010,01003,21111,1030,AUS,4,43,432,91,01.0.1030.432.91,13.0.00000,"Kostenanteil an den Versorgungsbezügen der Beamtinnen, Beamte, Richterinnen und Richter ",018,X,,,,KRD-1030,,,0020/KRD,,0000,,,000,100,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
010,01003,21130,1030,AUS,4,43,432,93,01.0.1030.432.93,97.0.00000,"Versorgungsbezüge der Beamtinnen, Beamten, Richterinnen und Richter ",018,,,,,,,,0040/KRV,,0000,,,000,000,000,"3,750,218.05 ","3,496,601.90 ",0.00 ,"3,488,000 ",0 ,"3,442,000 ","3,442,000 ",0 ,"-46,000 ",-1.3,"3,415,000 ","3,415,000 ",0 ,"-27,000 ",-0.78,,0,0,0,
010,01003,21111,1030,AUS,4,43,438,91,01.0.1030.438.91,13.0.00000,Kostenanteil an den Versorgungsbezügen der Arbeitnehmerinnen und Arbeitnehmer ,018,X,,,,KRD-1030,,,0020/KRD,,0000,,,000,100,000,"-1,884.63 ","-4,003.71 ",0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
010,01003,21111,1030,AUS,4,43,438,91,01.0.1030.438.91,97.0.00000,Kostenanteil an den Versorgungsbezügen der Arbeitnehmerinnen und Arbeitnehmer ,018,X,,,,KRD-1030,,,0020/KRD,,0000,,,000,100,000,"92,395.03 ","83,480.46 ",0.00 ,"92,000 ",0 ,"99,000 ","99,000 ",0 ,"7,000 ",7.1,"100,000 ","100,000 ",0 ,"1,000 ",1.01,,"99,000",0,0,
010,01003,21130,1030,AUS,4,43,438,93,01.0.1030.438.93,97.0.00000,Versorgungsbezüge der Arbeitnehmerinnen und Arbeitnehmer ,018,,,,,,,,0040/KRV,,0000,,,000,000,000,"140,839.32 ","142,956.43 ",0.00 ,"122,000 ",0 ,"128,000 ","128,000 ",0 ,"6,000 ",4.7,"124,000 ","124,000 ",0 ,"-4,000 ",-3.13,,0,0,0,
010,01003,21111,1030,AUS,4,44,441,91,01.0.1030.441.91,97.0.00000,Kostenanteil an den Beihilfen  ,840,X,,,,KRD-1030,,,0020/KRD,,0000,,,000,100,000,"251,679.50 ","243,222.87 ","7,600.00 ","263,000 ",0 ,"278,000 ","278,000 ",0 ,"15,000 ",5.4,"282,000 ","282,000 ",0 ,"4,000 ",1.44,,"278,000",0,0,
010,01003,21111,1030,AUS,4,44,441,91,01.0.1030.441.91,13.0.00000,Kostenanteil an den Beihilfen  ,840,X,,,,KRD-1030,,,0020/KRD,,0000,,,000,100,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
010,01003,21120,1030,AUS,4,44,441,92,01.0.1030.441.92,97.0.00000,Beihilfen  ,840,,X,,,KRN-010,,,0031/KRN,,0000,,,000,100,000,"6,153.33 ","10,839.49 ",0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
010,01003,21120,1030,AUS,4,44,441,92,01.0.1030.441.92,13.0.00000,Beihilfen  ,840,,X,,,KRN-010,,,0031/KRN,,0000,,,000,100,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
010,01003,21120,1030,AUS,4,44,443,92,01.0.1030.443.92,13.0.00000,Fürsorgeleistungen und Unterstützungen  ,840,,X,,,KRN-010,,,0031/KRN,,0000,,,000,100,000,"1,860.45 ",572.67 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
010,01003,21120,1030,AUS,4,44,443,92,01.0.1030.443.92,97.0.00000,Fürsorgeleistungen und Unterstützungen  ,840,,X,,,KRN-010,,,0031/KRN,,0000,,,000,100,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
010,01003,21130,1030,AUS,4,44,446,93,01.0.1030.446.93,97.0.00000,"Beihilfen in Krankheitsfällen u.a. für Versorgungsempfängerinnen, Versorgungsempfänger ",018,,,,,,,,0040/KRV,,0000,,,000,000,000,"747,877.60 ","771,465.16 ",0.00 ,"766,000 ",0 ,"791,000 ","791,000 ",0 ,"25,000 ",3.2,"797,000 ","797,000 ",0 ,"6,000 ",0.76,,0,0,0,
010,01003,21120,1030,AUS,4,45,451,92,01.0.1030.451.92,13.0.00000,Zuschüsse zur Gemeinschaftsverpflegung und zu Gemeinschaftsveranstaltungen sowie für soziale Einrichtungen,840,,X,,,KRN-010,,,0032/KRN,,0000,,,000,100,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
010,01003,21120,1030,AUS,4,45,451,92,01.0.1030.451.92,97.0.00000,Zuschüsse zur Gemeinschaftsverpflegung und zu Gemeinschaftsveranstaltungen sowie für soziale Einrichtungen,840,,X,,,KRN-010,,,0032/KRN,,0000,,,000,100,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
010,01003,21120,1030,AUS,4,45,453,92,01.0.1030.453.92,13.0.00000,"Trennungsgeld, Umzugskostenvergütungen  ",840,,X,,,KRN-010,,,0032/KRN,,0000,,,000,100,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
010,01003,21120,1030,AUS,4,45,459,92,01.0.1030.459.92,13.0.00000,Sonstige personalbezogene Sachausgaben  ,840,,X,,,KRN-010,,,0032/KRN,,0000,,,000,100,000,741.00 ,300.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
010,01003,21340,1030,AUS,5,51,511,61,01.0.1030.511.61,13.0.00000,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände",011,X,,,,TGR-010-1030-Z61,,,1030/Z61,,0000,X,,000,000,000,"88,565.40 ","77,142.60 ",0.00 ,"80,000 ",0 ,"95,000 ","95,000 ",0 ,"15,000 ",15.8,"95,000 ","95,000 ",0 ,0 ,0.00,,0,0,0,
010,01003,21340,1030,AUS,5,51,511,61,01.0.1030.511.61,90.0.00000,"Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände",011,X,,,,TGR-010-1030-Z61,,,1030/Z61,,0000,X,,000,000,000,"7,000.00 ",0.00 ,0.00 ,"7,000 ",0 ,0 ,0 ,0 ,"-7,000 ",0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
010,01003,21340,1030,AUS,5,51,517,61,01.0.1030.517.61,13.0.00000,Bewirtschaftung der Grundstücke  ,011,X,,,,TGR-010-1030-Z61,,,1030/Z61,,0000,X,,000,000,000,"41,530.00 ","42,358.27 ",0.00 ,"44,000 ",0 ,"44,000 ","44,000 ",0 ,0 ,0.0,"44,000 ","44,000 ",0 ,0 ,0.00,,0,0,0,
010,01003,21340,1030,AUS,5,51,517,61,01.0.1030.517.61,81.0.00000,Bewirtschaftung der Grundstücke  ,011,X,,,,TGR-010-1030-Z61,,,1030/Z61,,0000,X,,000,000,000,"46,256.99 ","43,888.94 ",0.00 ,"48,000 ",0 ,"48,000 ","48,000 ",0 ,0 ,0.0,"48,000 ","48,000 ",0 ,0 ,0.00,,0,0,0,
010,01003,21340,1030,AUS,5,51,517,61,01.0.1030.517.61,90.0.00000,Bewirtschaftung der Grundstücke  ,011,X,,,,TGR-010-1030-Z61,,,1030/Z61,,0000,X,,000,000,000,"120,843.80 ","135,050.74 ",0.00 ,"152,000 ",0 ,"152,000 ","152,000 ",0 ,0 ,0.0,"152,000 ","152,000 ",0 ,0 ,0.00,,0,0,0,
010,01003,21340,1030,AUS,5,51,518,61,01.0.1030.518.61,13.0.00000,Mieten und Pachten  ,011,X,,,,TGR-010-1030-Z61,,,1030/Z61,,0000,X,,000,000,000,"513,120.24 ","513,120.24 ",0.00 ,"530,000 ",0 ,"561,000 ","561,000 ",0 ,"31,000 ",5.5,"561,000 ","561,000 ",0 ,0 ,0.00,,0,0,0,
010,01003,21340,1030,AUS,5,51,518,61,01.0.1030.518.61,81.0.00000,Mieten und Pachten  ,011,X,,,,TGR-010-1030-Z61,,,1030/Z61,,0000,X,,000,000,000,"135,760.32 ","135,760.32 ",0.00 ,"136,000 ",0 ,"136,000 ","136,000 ",0 ,0 ,0.0,"136,000 ","136,000 ",0 ,0 ,0.00,,0,0,0,
010,01003,21340,1030,AUS,5,51,518,61,01.0.1030.518.61,90.0.00000,Mieten und Pachten  ,011,X,,,,TGR-010-1030-Z61,,,1030/Z61,,0000,X,,000,000,000,0.00 ,0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
010,01003,21340,1030,AUS,5,51,519,61,01.0.1030.519.61,13.0.00000,Unterhaltung der Grundstücke und baulichen Anlagen  ,011,X,,,,TGR-010-1030-Z61,,,1030/Z61,,0000,X,,000,000,000,"3,128.19 ","7,824.72 ",0.00 ,"7,000 ",0 ,"28,000 ","28,000 ",0 ,"21,000 ",75.0,"28,000 ","28,000 ",0 ,0 ,0.00,,0,0,0,
010,01003,21340,1030,AUS,5,51,519,61,01.0.1030.519.61,90.0.00000,Unterhaltung der Grundstücke und baulichen Anlagen  ,011,X,,,,TGR-010-1030-Z61,,,1030/Z61,,0000,X,,000,000,000,"21,000.00 ",0.00 ,0.00 ,"21,000 ",0 ,0 ,0 ,0 ,"-21,000 ",0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
010,01003,21340,1030,AUS,5,52,525,61,01.0.1030.525.61,13.0.00000,Aus- und Fortbildung  ,011,X,,,,TGR-010-1030-Z61,,,1030/Z61,,0000,X,,000,000,000,"27,488.55 ","31,032.85 ",0.00 ,"13,000 ",0 ,"13,000 ","13,000 ",0 ,0 ,0.0,"13,000 ","13,000 ",0 ,0 ,0.00,,0,0,0,
010,01003,21340,1030,AUS,5,52,526,61,01.0.1030.526.61,13.0.00000,Hinzuziehung von Sachverständigen  ,011,X,,,,TGR-010-1030-Z61,,,1030/Z61,,0000,X,,000,000,000,975.00 ,"1,338.75 ",0.00 ,"18,000 ",0 ,"18,000 ","18,000 ",0 ,0 ,0.0,"18,000 ","18,000 ",0 ,0 ,0.00,,0,0,0,
010,01003,21340,1030,AUS,5,52,527,61,01.0.1030.527.61,13.0.00000,Dienstreisen  ,011,X,,,,TGR-010-1030-Z61,,,1030/Z61,,0000,X,,000,000,000,"25,419.74 ","18,510.86 ",0.00 ,"20,000 ",0 ,"20,000 ","20,000 ",0 ,0 ,0.0,"20,000 ","20,000 ",0 ,0 ,0.00,,0,0,0,
010,01003,21340,1030,AUS,5,53,535,56,01.0.1030.535.56,13.0.00000,Beschaffung und Unterhaltung von IuK-Technik - IuK-Folgekosten ,011,X,,,,,,,0040/IUK,,0000,,,000,000,000,"37,112.20 ","44,799.89 ",0.00 ,"69,000 ",0 ,"69,000 ","69,000 ",0 ,0 ,0.0,"35,000 ","35,000 ",0 ,"-34,000 ",-49.28,,0,0,0,
010,01003,21340,1030,AUS,5,53,539,61,01.0.1030.539.61,13.0.00000,Vermischte Verwaltungsausgaben  ,011,X,,,,TGR-010-1030-Z61,,,1030/Z61,,0000,X,,000,000,000,"16,895.50 ","16,047.44 ",0.00 ,"11,000 ",0 ,"11,000 ","11,000 ",0 ,0 ,0.0,"11,000 ","11,000 ",0 ,0 ,0.00,,0,0,0,
010,01003,21340,1030,AUS,6,67,671,53,01.0.1030.671.53,13.0.00000,Erstattung der Kosten für die Inanspruchnahme zentraler IuK-Administration von Dataport ,011,,,,,,,,,,0000,,,000,000,000,"59,176.00 ",0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
010,01003,21340,1030,AUS,6,67,671,55,01.0.1030.671.55,13.0.00000,Erstattung der Kosten für die Inanspruchnahme des behördeninternen Telefonverkehrs ,011,X,,X,2013,,,,0040/IUK,,0000,,,000,000,000,"35,165.32 ",0.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
010,01003,21340,1030,AUS,6,67,671,56,01.0.1030.671.56,13.0.00000,Erstattung der Kosten für die Inanspruchnahme der Dienstleistungen von Dataport ,011,X,,X,2013,,,,0040/IUK,,0000,,,000,000,000,"45,000.00 ","129,096.80 ",0.00 ,"182,000 ",0 ,"204,000 ","204,000 ",0 ,"22,000 ",10.8,"204,000 ","204,000 ",0 ,0 ,0.00,,0,0,0,
010,01003,23100,1030,AUS,8,81,812,56,01.0.1030.812.56,13.0.00000,Beschaffung von IuK-Technik und Iuk-gerechter Büroausstattung ,011,X,,,,,,,0040/IUK,,0000,,,000,000,000,"51,893.03 ","80,936.72 ",0.00 ,"73,000 ",0 ,"87,000 ","87,000 ",0 ,"14,000 ",16.1,"73,000 ","73,000 ",0 ,"-14,000 ",-16.09,,0,0,0,
011,01101,11200,1100,EIN,1,11,112,01,01.1.1100.112.01,11.0.00000,Geldbußen sowie Kosten aus den Verfahren  ,011,,X,,,,,,,,0000,,,000,000,000,-260.50 ,-476.00 ,0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
011,01101,11200,1100,EIN,1,11,119,61,01.1.1100.119.61,11.0.00000,Sonstige Einnahmen der Vertretung Hamburgs beim Bund ,011,,,,,,3MEM10EINA,ME = MA,,,0000,,,000,000,000,"-74,535.91 ","-69,831.93 ",0.00 ,"-13,000 ",0 ,"-13,000 ","-13,000 ",0 ,0 ,0.0,"-13,000 ","-13,000 ",0 ,0 ,0.00,,0,0,0,
011,01101,11200,1100,EIN,1,11,119,62,01.1.1100.119.62,11.0.00000,Einnahmen der Staatlichen Pressestelle  ,013,,,,,,3EMA10EINA,E = MA,,,0000,,,000,000,000,"-6,425.97 ","-4,800.40 ",0.00 ,"-5,000 ",0 ,"-3,000 ","-3,000 ",0 ,"2,000 ",-66.7,"-3,000 ","-3,000 ",0 ,0 ,0.00,,0,0,0,
011,01101,11200,1100,EIN,1,11,119,71,01.1.1100.119.71,11.0.00000,Kostenbeteiligungen  ,012,,X,,,,3EMA10EINA,E = MA,,,0000,,,000,000,000,"-13,525.89 ","-2,315.21 ",0.00 ,0 ,0 ,0 ,0 ,0 ,0 ,0.0,0 ,0 ,0 ,0 ,0.00,,0,0,0,
